Date,Prices
7/20/2016,15200.0

7/20/2016,6999.0

7/20/2016,12999.0

7/20/2016,10500.0

7/20/2016,510.0

7/20/2016,300.0

7/20/2016,1050.0

7/20/2016,16000.0

7/21/2016,12530.0

7/21/2016,16000.0

7/21/2016,10500.0

7/21/2016,1050.0

7/21/2016,1490.0

7/21/2016,15300.0

7/21/2016,12530.0

7/21/2016,2490.0

7/21/2016,700.0

7/21/2016,1050.0

7/21/2016,510.0

7/21/2016,19370.0

7/21/2016,19370.0

7/21/2016,12530.0

7/21/2016,10500.0

7/21/2016,475.0

7/21/2016,16000.0

7/21/2016,12530.0

7/22/2016,2620.0

7/22/2016,16000.0

7/22/2016,6500.0

7/22/2016,300.0

7/22/2016,3900.0

7/22/2016,10500.0

7/22/2016,3499.0

7/22/2016,2550.0

7/22/2016,19499.0

7/23/2016,16000.0

7/23/2016,2300.0

7/23/2016,700.0

7/23/2016,16000.0

7/23/2016,16000.0

7/23/2016,700.0

7/24/2016,765.0

7/24/2016,16000.0

7/24/2016,1490.0

7/24/2016,20890.0

7/24/2016,16000.0

7/24/2016,1890.0

7/24/2016,4850.0

7/24/2016,4850.0

7/25/2016,10500.0

7/25/2016,10500.0

7/25/2016,15200.0

7/25/2016,16000.0

7/25/2016,1050.0

7/25/2016,10500.0

7/25/2016,520.0

7/25/2016,15200.0

7/25/2016,1050.0

7/26/2016,10500.0

7/26/2016,10500.0

7/26/2016,2620.0

7/26/2016,1765.0

7/26/2016,10500.0

7/26/2016,19370.0

7/26/2016,16000.0

7/26/2016,15200.0

7/26/2016,499.0

7/26/2016,450.0

7/26/2016,16000.0

7/26/2016,1525.0

7/26/2016,15200.0

7/27/2016,16000.0

7/27/2016,16000.0

7/27/2016,33000.0

7/27/2016,499.0

7/27/2016,16000.0

7/27/2016,5350.0

7/27/2016,2025.0

7/27/2016,2450.0

7/27/2016,4200.0

7/27/2016,700.0

7/27/2016,400.0

7/27/2016,10500.0

7/27/2016,16000.0

7/27/2016,750.0

7/27/2016,1765.0

7/27/2016,1900.0

7/28/2016,16999.0

7/28/2016,510.0

7/28/2016,300.0

7/28/2016,1425.0

7/28/2016,515.0

7/28/2016,900.0

7/28/2016,15999.0

7/28/2016,15999.0

7/28/2016,1599.0

7/28/2016,1390.0

7/28/2016,16899.0

7/28/2016,16899.0

7/28/2016,300.0

7/28/2016,300.0

7/29/2016,16899.0

7/29/2016,16899.0

7/29/2016,775.0

7/29/2016,2620.0

7/29/2016,220.0

7/29/2016,475.0

7/29/2016,16899.0

7/29/2016,30000.0

7/29/2016,700.0

7/29/2016,16899.0

7/29/2016,10499.0

7/29/2016,1050.0

7/29/2016,275.0

7/29/2016,700.0

7/29/2016,88999.0

7/29/2016,275.0

7/29/2016,265.0

7/29/2016,300.0

7/29/2016,300.0

7/29/2016,300.0

7/29/2016,700.0

7/29/2016,635.0

7/29/2016,16899.0

7/29/2016,4499.0

7/29/2016,16899.0

7/30/2016,16899.0

7/30/2016,3200.0

7/30/2016,4000.0

7/30/2016,59999.0

7/30/2016,415.0

7/30/2016,800.0

7/30/2016,16899.0

7/30/2016,10499.0

7/30/2016,1090.0

7/30/2016,1449.0

7/30/2016,15999.0

7/31/2016,15999.0

7/31/2016,16899.0

7/31/2016,15999.0

7/31/2016,15999.0

7/31/2016,1449.0

7/31/2016,1490.0

7/31/2016,2490.0

7/31/2016,15999.0

8/1/2016,15199.0

8/1/2016,48000.0

8/1/2016,16899.0

8/1/2016,15999.0

8/1/2016,10499.0

8/1/2016,8250.0

8/1/2016,649.0

8/1/2016,16899.0

8/1/2016,10499.0

8/1/2016,790.0

8/1/2016,10499.0

8/1/2016,275.0

8/1/2016,15999.0

8/1/2016,16899.0

8/1/2016,10499.0

8/1/2016,10499.0

8/1/2016,15999.0

8/1/2016,64499.0

8/1/2016,16899.0

8/2/2016,16899.0

8/2/2016,15999.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,4499.0

8/2/2016,945.0

8/2/2016,460.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,440.0

8/2/2016,399.0

8/2/2016,10499.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,15999.0

8/2/2016,275.0

8/2/2016,300.0

8/2/2016,649.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,1765.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16899.0

8/2/2016,16000.0

8/3/2016,499.0

8/3/2016,15999.0

8/3/2016,16899.0

8/3/2016,6999.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,2550.0

8/3/2016,16899.0

8/3/2016,600.0

8/3/2016,16899.0

8/3/2016,3200.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,16899.0

8/3/2016,2500.0

8/3/2016,15999.0

8/3/2016,2999.0

8/3/2016,200.0

8/4/2016,200.0

8/4/2016,16899.0

8/4/2016,7899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,1490.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,1599.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,10499.0

8/4/2016,10499.0

8/4/2016,15999.0

8/4/2016,16899.0

8/4/2016,10499.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,1490.0

8/4/2016,1490.0

8/4/2016,20889.0

8/4/2016,20889.0

8/4/2016,265.0

8/4/2016,12200.0

8/4/2016,16899.0

8/4/2016,16899.0

8/4/2016,10499.0

8/5/2016,15999.0

8/5/2016,2999.0

8/5/2016,16899.0

8/5/2016,2490.0

8/5/2016,24999.0

8/5/2016,15999.0

8/5/2016,2200.0

8/5/2016,16899.0

8/5/2016,15999.0

8/5/2016,2475.0

8/5/2016,1449.0

8/5/2016,24999.0

8/5/2016,1299.0

8/5/2016,15999.0

8/5/2016,24999.0

8/5/2016,280.0

8/5/2016,1449.0

8/5/2016,15999.0

8/5/2016,10499.0

8/5/2016,16899.0

8/5/2016,24999.0

8/5/2016,16899.0

8/5/2016,16899.0

8/5/2016,790.0

8/5/2016,16899.0

8/6/2016,2475.0

8/6/2016,24999.0

8/6/2016,16899.0

8/6/2016,300.0

8/6/2016,16899.0

8/6/2016,9499.0

8/6/2016,1599.0

8/6/2016,24999.0

8/6/2016,16899.0

8/6/2016,1449.0

8/6/2016,24999.0

8/6/2016,15999.0

8/6/2016,16899.0

8/6/2016,16899.0

8/6/2016,450.0

8/6/2016,270.0

8/6/2016,16899.0

8/6/2016,295.0

8/6/2016,16899.0

8/6/2016,15999.0

8/6/2016,16899.0

8/6/2016,16899.0

8/6/2016,1490.0

8/6/2016,16899.0

8/7/2016,16899.0

8/7/2016,16899.0

8/7/2016,1490.0

8/7/2016,1490.0

8/7/2016,16899.0

8/7/2016,15199.0

8/7/2016,1525.0

8/7/2016,16899.0

8/7/2016,15999.0

8/7/2016,16899.0

8/7/2016,940.0

8/7/2016,16899.0

8/7/2016,790.0

8/7/2016,499.0

8/7/2016,24999.0

8/7/2016,1449.0

8/7/2016,10499.0

8/7/2016,700.0

8/7/2016,16899.0

8/8/2016,6700.0

8/8/2016,10499.0

8/8/2016,499.0

8/8/2016,1000.0

8/8/2016,16899.0

8/8/2016,270.0

8/8/2016,700.0

8/8/2016,16899.0

8/8/2016,16899.0

8/8/2016,16899.0

8/8/2016,300.0

8/8/2016,16899.0

8/8/2016,11700.0

8/8/2016,16899.0

8/8/2016,10499.0

8/8/2016,15999.0

8/8/2016,16899.0

8/8/2016,24999.0

8/8/2016,16899.0

8/8/2016,510.0

8/8/2016,16899.0

8/8/2016,1395.0

8/8/2016,15999.0

8/8/2016,16899.0

8/8/2016,1490.0

8/8/2016,15999.0

8/8/2016,16899.0

8/8/2016,16899.0

8/8/2016,24999.0

8/9/2016,71999.0

8/9/2016,24999.0

8/9/2016,8000.0

8/9/2016,15999.0

8/9/2016,16899.0

8/9/2016,24999.0

8/9/2016,24999.0

8/9/2016,1765.0

8/9/2016,16899.0

8/9/2016,16899.0

8/9/2016,16899.0

8/9/2016,16899.0

8/9/2016,10499.0

8/9/2016,16899.0

8/9/2016,24999.0

8/9/2016,16899.0

8/9/2016,690.0

8/9/2016,690.0

8/9/2016,24999.0

8/9/2016,1525.0

8/9/2016,16899.0

8/9/2016,16899.0

8/9/2016,16899.0

8/9/2016,16899.0

8/9/2016,16899.0

8/10/2016,1449.0

8/10/2016,300.0

8/10/2016,20899.0

8/10/2016,15999.0

8/10/2016,24999.0

8/10/2016,16899.0

8/10/2016,265.0

8/10/2016,265.0

8/10/2016,265.0

8/10/2016,265.0

8/10/2016,265.0

8/10/2016,265.0

8/10/2016,635.0

8/10/2016,16899.0

8/10/2016,290.0

8/10/2016,290.0

8/10/2016,290.0

8/10/2016,900.0

8/10/2016,10499.0

8/10/2016,290.0

8/10/2016,290.0

8/10/2016,16899.0

8/10/2016,15199.0

8/10/2016,20899.0

8/10/2016,15999.0

8/10/2016,16899.0

8/10/2016,16899.0

8/10/2016,16899.0

8/10/2016,280.0

8/10/2016,1999.0

8/10/2016,499.0

8/10/2016,510.0

8/10/2016,890.0

8/10/2016,1999.0

8/10/2016,275.0

8/10/2016,290.0

8/10/2016,290.0

8/10/2016,10499.0

8/10/2016,290.0

8/10/2016,265.0

8/10/2016,10499.0

8/10/2016,2999.0

8/10/2016,20899.0

8/10/2016,2620.0

8/11/2016,16899.0

8/11/2016,290.0

8/11/2016,1140.0

8/11/2016,16899.0

8/11/2016,290.0

8/11/2016,16899.0

8/11/2016,16899.0

8/11/2016,24999.0

8/11/2016,24999.0

8/11/2016,290.0

8/11/2016,24999.0

8/11/2016,11900.0

8/11/2016,10499.0

8/11/2016,280.0

8/11/2016,16899.0

8/11/2016,1745.0

8/11/2016,15999.0

8/11/2016,265.0

8/11/2016,8999.0

8/11/2016,16899.0

8/11/2016,16899.0

8/11/2016,960.0

8/11/2016,15999.0

8/11/2016,16899.0

8/11/2016,16899.0

8/11/2016,24999.0

8/11/2016,280.0

8/12/2016,16899.0

8/12/2016,10499.0

8/12/2016,20889.0

8/12/2016,10499.0

8/12/2016,290.0

8/12/2016,2620.0

8/12/2016,24999.0

8/12/2016,1125.0

8/12/2016,27500.0

8/12/2016,10499.0

8/12/2016,1525.0

8/12/2016,499.0

8/12/2016,16899.0

8/12/2016,265.0

8/12/2016,16899.0

8/12/2016,10499.0

8/12/2016,16899.0

8/12/2016,16899.0

8/12/2016,16899.0

8/12/2016,265.0

8/12/2016,2999.0

8/12/2016,290.0

8/12/2016,19370.0

8/12/2016,1765.0

8/12/2016,19370.0

8/13/2016,16899.0

8/13/2016,890.0

8/13/2016,16899.0

8/13/2016,16899.0

8/13/2016,280.0

8/13/2016,270.0

8/13/2016,16899.0

8/13/2016,16899.0

8/13/2016,24999.0

8/13/2016,19370.0

8/13/2016,24999.0

8/13/2016,1999.0

8/13/2016,16899.0

8/13/2016,1000.0

8/13/2016,24999.0

8/13/2016,290.0

8/13/2016,10499.0

8/13/2016,375.0

8/13/2016,940.0

8/13/2016,375.0

8/13/2016,375.0

8/13/2016,10499.0

8/13/2016,375.0

8/13/2016,375.0

8/13/2016,15199.0

8/14/2016,24999.0

8/14/2016,15199.0

8/14/2016,375.0

8/14/2016,375.0

8/14/2016,16899.0

8/14/2016,375.0

8/14/2016,15999.0

8/14/2016,15999.0

8/14/2016,16899.0

8/14/2016,375.0

8/14/2016,1095.0

8/14/2016,450.0

8/14/2016,15999.0

8/14/2016,375.0

8/14/2016,375.0

8/14/2016,10499.0

8/14/2016,375.0

8/14/2016,375.0

8/14/2016,16899.0

8/14/2016,15199.0

8/14/2016,375.0

8/14/2016,4975.0

8/14/2016,375.0

8/14/2016,16899.0

8/14/2016,375.0

8/14/2016,16899.0

8/14/2016,375.0

8/14/2016,10499.0

8/14/2016,24999.0

8/14/2016,16899.0

8/14/2016,280.0

8/14/2016,15999.0

8/14/2016,24999.0

8/14/2016,11900.0

8/14/2016,375.0

8/14/2016,290.0

8/14/2016,375.0

8/14/2016,15999.0

8/14/2016,375.0

8/14/2016,16899.0

8/14/2016,15999.0

8/14/2016,15999.0

8/14/2016,16899.0

8/14/2016,20899.0

8/14/2016,1050.0

8/14/2016,16899.0

8/14/2016,1455.0

8/14/2016,450.0

8/14/2016,15999.0

8/14/2016,16899.0

8/14/2016,2999.0

8/14/2016,1280.0

8/14/2016,16999.0

8/15/2016,249.0

8/15/2016,10499.0

8/15/2016,1290.0

8/15/2016,1455.0

8/15/2016,275.0

8/15/2016,1800.0

8/15/2016,16899.0

8/15/2016,16899.0

8/15/2016,15999.0

8/15/2016,10499.0

8/15/2016,16999.0

8/15/2016,16899.0

8/15/2016,375.0

8/15/2016,15199.0

8/15/2016,10499.0

8/15/2016,2820.0

8/15/2016,16899.0

8/15/2016,300.0

8/15/2016,15999.0

8/15/2016,16899.0

8/15/2016,10499.0

8/15/2016,16899.0

8/15/2016,280.0

8/15/2016,275.0

8/15/2016,16899.0

8/15/2016,290.0

8/15/2016,375.0

8/15/2016,375.0

8/15/2016,375.0

8/16/2016,6700.0

8/16/2016,375.0

8/16/2016,450.0

8/16/2016,15999.0

8/16/2016,11900.0

8/16/2016,10499.0

8/16/2016,8900.0

8/16/2016,16899.0

8/16/2016,21000.0

8/16/2016,475.0

8/16/2016,16899.0

8/16/2016,15999.0

8/16/2016,10499.0

8/16/2016,2820.0

8/16/2016,899.0

8/16/2016,375.0

8/16/2016,375.0

8/16/2016,375.0

8/16/2016,375.0

8/16/2016,375.0

8/16/2016,265.0

8/16/2016,15999.0

8/16/2016,16899.0

8/16/2016,1280.0

8/16/2016,15999.0

8/16/2016,15999.0

8/16/2016,375.0

8/16/2016,290.0

8/16/2016,275.0

8/16/2016,375.0

8/16/2016,15999.0

8/16/2016,15999.0

8/16/2016,275.0

8/16/2016,16899.0

8/16/2016,16899.0

8/16/2016,20899.0

8/16/2016,16899.0

8/16/2016,10499.0

8/16/2016,75999.0

8/16/2016,15999.0

8/16/2016,10499.0

8/16/2016,16899.0

8/16/2016,21000.0

8/16/2016,1000.0

8/16/2016,280.0

8/17/2016,375.0

8/17/2016,10499.0

8/17/2016,1050.0

8/17/2016,375.0

8/17/2016,10499.0

8/17/2016,16899.0

8/17/2016,16899.0

8/17/2016,16899.0

8/17/2016,16899.0

8/17/2016,1140.0

8/17/2016,15999.0

8/17/2016,4200.0

8/17/2016,16899.0

8/17/2016,1999.0

8/17/2016,20899.0

8/17/2016,1490.0

8/17/2016,10499.0

8/17/2016,900.0

8/17/2016,275.0

8/17/2016,300.0

8/17/2016,16899.0

8/17/2016,1050.0

8/17/2016,15999.0

8/17/2016,15999.0

8/17/2016,16899.0

8/17/2016,290.0

8/17/2016,15999.0

8/18/2016,10499.0

8/18/2016,10499.0

8/18/2016,15999.0

8/18/2016,16899.0

8/18/2016,16899.0

8/18/2016,15999.0

8/18/2016,16899.0

8/18/2016,265.0

8/18/2016,16899.0

8/18/2016,1449.0

8/18/2016,16899.0

8/18/2016,16899.0

8/18/2016,15199.0

8/18/2016,1299.0

8/18/2016,16899.0

8/18/2016,300.0

8/18/2016,300.0

8/18/2016,300.0

8/18/2016,20899.0

8/18/2016,16899.0

8/18/2016,20899.0

8/18/2016,20899.0

8/18/2016,16899.0

8/18/2016,16899.0

8/18/2016,16899.0

8/18/2016,20899.0

8/18/2016,24999.0

8/18/2016,15999.0

8/18/2016,15999.0

8/18/2016,16899.0

8/18/2016,20899.0

8/18/2016,300.0

8/18/2016,16899.0

8/18/2016,15999.0

8/18/2016,290.0

8/18/2016,2999.0

8/19/2016,775.0

8/19/2016,1449.0

8/19/2016,265.0

8/19/2016,450.0

8/19/2016,275.0

8/19/2016,1095.0

8/19/2016,3100.0

8/19/2016,280.0

8/19/2016,749.0

8/19/2016,700.0

8/19/2016,16899.0

8/19/2016,10499.0

8/19/2016,15999.0

8/19/2016,10499.0

8/19/2016,275.0

8/19/2016,1525.0

8/19/2016,15999.0

8/19/2016,1390.0

8/19/2016,1390.0

8/19/2016,1390.0

8/19/2016,1390.0

8/19/2016,1390.0

8/19/2016,1390.0

8/19/2016,1390.0

8/19/2016,1000.0

8/19/2016,900.0

8/19/2016,16899.0

8/19/2016,300.0

8/19/2016,270.0

8/19/2016,399.0

8/19/2016,375.0

8/19/2016,300.0

8/19/2016,10499.0

8/19/2016,1000.0

8/19/2016,16999.0

8/19/2016,375.0

8/19/2016,699.0

8/19/2016,1449.0

8/20/2016,2999.0

8/20/2016,300.0

8/20/2016,10499.0

8/20/2016,15999.0

8/20/2016,499.0

8/20/2016,499.0

8/20/2016,290.0

8/20/2016,300.0

8/20/2016,300.0

8/20/2016,300.0

8/20/2016,300.0

8/20/2016,300.0

8/20/2016,300.0

8/20/2016,1000.0

8/20/2016,15999.0

8/20/2016,15999.0

8/20/2016,450.0

8/20/2016,750.0

8/20/2016,2999.0

8/20/2016,16899.0

8/20/2016,15999.0

8/20/2016,499.0

8/20/2016,16899.0

8/20/2016,10499.0

8/20/2016,265.0

8/20/2016,16899.0

8/20/2016,2999.0

8/20/2016,16899.0

8/20/2016,20889.0

8/20/2016,350.0

8/21/2016,24999.0

8/21/2016,24999.0

8/21/2016,280.0

8/21/2016,265.0

8/21/2016,700.0

8/21/2016,16899.0

8/21/2016,10499.0

8/21/2016,699.0

8/21/2016,2200.0

8/21/2016,16899.0

8/21/2016,1765.0

8/21/2016,1280.0

8/21/2016,15199.0

8/21/2016,499.0

8/21/2016,780.0

8/21/2016,2500.0

8/21/2016,6999.0

8/21/2016,16899.0

8/21/2016,5900.0

8/22/2016,290.0

8/22/2016,300.0

8/22/2016,2820.0

8/22/2016,999.0

8/22/2016,10499.0

8/22/2016,20899.0

8/22/2016,20899.0

8/22/2016,16899.0

8/22/2016,4200.0

8/22/2016,4200.0

8/22/2016,300.0

8/22/2016,5900.0

8/22/2016,2450.0

8/22/2016,16899.0

8/22/2016,20899.0

8/22/2016,690.0

8/22/2016,1000.0

8/22/2016,10499.0

8/22/2016,999.0

8/22/2016,690.0

8/22/2016,2400.0

8/22/2016,1549.0

8/22/2016,20899.0

8/22/2016,7899.0

8/22/2016,15999.0

8/22/2016,4000.0

8/22/2016,2820.0

8/22/2016,3499.0

8/22/2016,1000.0

8/23/2016,290.0

8/23/2016,3625.0

8/23/2016,10499.0

8/23/2016,16899.0

8/23/2016,10499.0

8/23/2016,499.0

8/23/2016,399.0

8/23/2016,15999.0

8/23/2016,775.0

8/23/2016,2490.0

8/23/2016,10499.0

8/23/2016,16899.0

8/23/2016,270.0

8/23/2016,499.0

8/23/2016,16899.0

8/23/2016,16999.0

8/23/2016,33000.0

8/23/2016,275.0

8/23/2016,3499.0

8/23/2016,24999.0

8/23/2016,16899.0

8/23/2016,16899.0

8/23/2016,775.0

8/23/2016,4200.0

8/23/2016,16899.0

8/23/2016,1599.0

8/23/2016,1599.0

8/23/2016,15999.0

8/23/2016,475.0

8/23/2016,16899.0

8/24/2016,1999.0

8/24/2016,1499.0

8/24/2016,5900.0

8/24/2016,750.0

8/24/2016,18999.0

8/24/2016,24999.0

8/24/2016,900.0

8/24/2016,7250.0

8/24/2016,24999.0

8/24/2016,15199.0

8/24/2016,16899.0

8/24/2016,16899.0

8/24/2016,9500.0

8/24/2016,10499.0

8/24/2016,300.0

8/24/2016,300.0

8/24/2016,300.0

8/24/2016,300.0

8/24/2016,300.0

8/24/2016,300.0

8/24/2016,300.0

8/24/2016,16899.0

8/24/2016,24999.0

8/24/2016,6500.0

8/24/2016,16899.0

8/24/2016,24999.0

8/24/2016,20899.0

8/24/2016,690.0

8/24/2016,10499.0

8/24/2016,15999.0

8/24/2016,9499.0

8/24/2016,690.0

8/24/2016,4815.0

8/24/2016,15999.0

8/24/2016,18999.0

8/24/2016,400.0

8/24/2016,1449.0

8/25/2016,1455.0

8/25/2016,16899.0

8/25/2016,16899.0

8/25/2016,10499.0

8/25/2016,2820.0

8/25/2016,16899.0

8/25/2016,690.0

8/25/2016,16899.0

8/25/2016,15999.0

8/25/2016,15999.0

8/25/2016,16899.0

8/25/2016,1090.0

8/25/2016,16899.0

8/25/2016,18999.0

8/25/2016,1449.0

8/25/2016,6500.0

8/25/2016,270.0

8/25/2016,16899.0

8/26/2016,1200.0

8/26/2016,1449.0

8/26/2016,290.0

8/26/2016,690.0

8/26/2016,300.0

8/26/2016,2250.0

8/26/2016,15999.0

8/26/2016,300.0

8/26/2016,16899.0

8/26/2016,780.0

8/26/2016,1140.0

8/26/2016,700.0

8/26/2016,24999.0

8/26/2016,10499.0

8/26/2016,15199.0

8/26/2016,18999.0

8/26/2016,16899.0

8/26/2016,1280.0

8/26/2016,1490.0

8/26/2016,16899.0

8/26/2016,270.0

8/26/2016,15999.0

8/26/2016,1000.0

8/26/2016,15199.0

8/26/2016,4600.0

8/26/2016,10499.0

8/26/2016,750.0

8/26/2016,18999.0

8/26/2016,2800.0

8/26/2016,16899.0

8/26/2016,15199.0

8/26/2016,299.0

8/26/2016,16899.0

8/27/2016,2125.0

8/27/2016,270.0

8/27/2016,21500.0

8/27/2016,16899.0

8/27/2016,350.0

8/27/2016,499.0

8/27/2016,15999.0

8/27/2016,290.0

8/27/2016,3625.0

8/27/2016,300.0

8/27/2016,10499.0

8/27/2016,16899.0

8/27/2016,16899.0

8/27/2016,350.0

8/27/2016,290.0

8/27/2016,300.0

8/27/2016,18999.0

8/27/2016,499.0

8/27/2016,2400.0

8/27/2016,775.0

8/27/2016,15999.0

8/27/2016,12530.0

8/27/2016,270.0

8/27/2016,690.0

8/27/2016,24999.0

8/27/2016,10499.0

8/27/2016,16899.0

8/27/2016,3200.0

8/27/2016,24999.0

8/28/2016,24999.0

8/28/2016,480.0

8/28/2016,1449.0

8/28/2016,18999.0

8/28/2016,290.0

8/28/2016,1455.0

8/28/2016,16899.0

8/28/2016,350.0

8/28/2016,415.0

8/28/2016,900.0

8/28/2016,399.0

8/28/2016,16899.0

8/28/2016,690.0

8/29/2016,1000.0

8/29/2016,1599.0

8/29/2016,18999.0

8/29/2016,16899.0

8/29/2016,15199.0

8/29/2016,300.0

8/29/2016,300.0
